1.793515858248663370e-05
3.941569979727842167e-05
8.435789209088207375e-05
1.758225821884064365e-04
3.568749344882973166e-04
7.054234537869133719e-04
1.357926304323995876e-03
2.545628147578484889e-03
4.647358600313435117e-03
8.262469369330822586e-03
1.430559735418041219e-02
2.412096003388633503e-02
3.960733649922967836e-02
6.333578304154059702e-02
9.863137953213652054e-02
1.495799996796533526e-01
2.209145932145407110e-01
3.177369630548781410e-01
4.450445961204889112e-01
6.070602284906827517e-01
8.064036542799605245e-01
1.043195368862785077e+00
1.314229679691318209e+00
1.612387224055237711e+00
1.926459498718769092e+00
2.241521324163095574e+00
2.539909975171853240e+00
2.802762058848812909e+00
3.011941920015859253e+00
3.152095836697267561e+00
3.212511498818893418e+00
3.188470663466567601e+00
3.081857950302201665e+00
2.900916753156547401e+00
2.659196143008510038e+00
2.373875484202531805e+00
2.063754131422139260e+00
1.747231429017046089e+00
1.440573321742215640e+00
1.156678756593229496e+00
9.044459290590408651e-01
6.887235198117332979e-01
5.107397710635755983e-01
3.688475454760447581e-01
2.594099172612491233e-01
1.776718848941921947e-01
1.185068082562240888e-01
7.697688812079185594e-02
4.869337266061198044e-02
2.999658531907335376e-02
1.799559620149339748e-02
1.051364035844112865e-02
5.981807755585266673e-03
3.314394832232708983e-03
1.788415774854723150e-03
9.397778351260012691e-04
4.809216859676268161e-04
2.396712721944089424e-04
1.163188389301060820e-04
5.497643738120883020e-05
2.530437322845241322e-05
1.134245417588951137e-05
4.951205353504141689e-06
2.104782878543244676e-06
8.713569960852274995e-07
3.512993933232908212e-07
1.379275856686651655e-07
5.273723132299540956e-08
1.963703772927340193e-08
7.120772001516854676e-09
2.514610029552608399e-09
8.647820440622235780e-10
2.896243958182559166e-10
9.446176917833545761e-11
3.000333055647836694e-11
9.280584203340158973e-12
2.795590920475632176e-12
8.200954157970035734e-13
2.342866833432411317e-13
6.518133957181539289e-14
1.766002914541616287e-14
4.659636167014117318e-15
1.197305716825209867e-15
2.996060382990113015e-16
7.301103833785044952e-17
1.732682323939454238e-17
4.004440288488339489e-18
9.012746511868733403e-19
1.975445024236468150e-19
4.216627109361697164e-20
8.765120728558588335e-21
1.774365420632489701e-21
3.498007088830643920e-22
6.715691883001869795e-23
1.255605752491262852e-23
2.286168771883926742e-24
4.053738566422218789e-25
6.999961356310263014e-26
1.177139695780297540e-26
1.927759381565430245e-27
